Java开发助理,陕西卓兴石油化工有限公司,民营公司,50-150人,石油/化工/矿产/地质,6-8千/月,重庆-渝北区,无工作经验,大专,招3人,03-24发布,,,五险一金;通讯补贴;补充公积金;补充医疗保险;员工旅游;弹性工作;年终奖金;绩效奖金,
java开发经理,山东海博科技信息系统股份有限公司,民营公司,50-150人,计算机软件,2-4万/月,青岛-市北区,5-7年经验,本科,招1人,03-24发布,,,五险一金;周末双休;法定节假日;年底双薪;带薪年假;员工旅游,
初中级软件工程师(C#/Java）,博创智能装备股份有限公司,合资,500-1000人,机械/设备/重工,0.5-1.2万/月,广州-增城,3-4年经验,招1人,03-24发布,计算机科学与技术 软件工程,,,五险一金;包吃;包住宿;全勤奖;绩效奖金;节日福利;专业培训;加班补贴;住房补贴;高温补贴,
Java开发工程师,福建博通软件有限公司,民营公司,50-150人,计算机软件,0.6-1万/月,福州,2年经验,大专,招3人,03-24发布,,,周末双休;全勤奖;餐饮补贴;交通补贴;绩效奖金,
Java高级开发工程师,广汇汽车服务股份公司（汇通信诚）,上市公司,10000人以上,金融/投资/证券,1.5-2万/月,上海-闵行区,5-7年经验,本科,招1人,03-24发布,,,,
Java后端开发工程师（专科）,河北惠美电子科技有限公司,民营公司,50-150人,通信/电信/网络设备,4.9-6.9千/月,石家庄,3-4年经验,大专,招2人,03-24发布,,,五险一金;带薪年假;全勤奖;节日福利;交通补贴;通讯补贴;绩效奖金,
Java高级开发工程师,辽宁岳能科技有限公司,民营公司,150-500人,计算机软件,0.8-1.3万/月,沈阳-浑南区,3-4年经验,本科,招2人,03-24发布,,,周末双休;带薪年假;五险一金;节日福利,
Java高级开发工程师,桥弘数控科技（上海）有限公司,合资,50-150人,计算机软件,1.5-3万/月,上海-闵行区,5-7年经验,本科,招若干人,03-24发布,,,五险一金;员工旅游;出国机会;绩效奖金;餐饮补贴;节假日福利;出差津贴;周末双休,
Java前后台开发,无锡富瑞德测控仪器股份有限公司,合资,150-500人,机械/设备/重工,1-1.5万/月,无锡-锡山区,无工作经验,,招1人,03-24发布,,,五险一金;包吃;绩效奖金;节日福利;交通补贴,
Java开发工程师,东华医为科技有限公司,民营公司,1000-5000人,互联网/电子商务,5-8千/月,郑州-郑东新区,3-4年经验,本科,招2人,03-24发布,,,,
Java开发工程师,深圳市银之杰科技股份有限公司,上市公司,500-1000人,计算机软件,1-1.5万/月,广州,3-4年经验,本科,招1人,03-24发布,,,五险一金;补充医疗保险;年终奖金;定期体检,
Java高级开发工程师,重庆智汇航安智能科技研究院有限公司,民营公司,50-150人,计算机服务(系统、数据服务、维修),1.5-2万/月,重庆-渝北区,5-7年经验,本科,招3人,03-24发布,英语良好,,五险一金;餐饮补贴;绩效奖金;年终奖金;交通补贴;通讯补贴;专业培训,
Java开发工程师,同方股份智慧节能产业本部,国企,500-1000人,计算机服务(系统、数据服务、维修),1-1.5万/月,北京-海淀区,无工作经验,大专,招5人,03-24发布,,计算机科学与技术 软件工程,五险一金;补充医疗保险;交通补贴;餐饮补贴;通讯补贴;年终奖金;定期体检,
JAVA软件开发运维工程师（贵阳）,北京安信天元科技发展有限公司,民营公司,50-150人,计算机软件,0.6-1万/月,贵阳,3-4年经验,本科,招2人,03-24发布,英语熟练,,五险一金;年终奖金;周末双休,
Java高级开发工程师,湖南恒杭高科技有限公司,民营公司,少于50人,互联网/电子商务,1-1.5万/月,长沙-雨花区,无工作经验,,招1人,03-24发布,,,五险一金;年终奖金;绩效奖金;专业培训;员工旅游;周末双休,
对日Java开发工程师,善诚科技发展（上海）有限公司无锡分公司,外资（非欧美）,150-500人,计算机服务(系统、数据服务、维修),0.7-1.2万/月,无锡-无锡新区,2年经验,大专,招5人,03-24发布,,,五险一金;员工旅游;交通补贴;年终奖金;定期体检,
Java开发工程师（五险一金+周末双休）,广东前行科技有限公司,民营公司,50-150人,计算机服务(系统、数据服务、维修),0.6-1.2万/月,东莞-东城区,2年经验,本科,招若干人,03-24发布,,,五险一金;交通补贴;定期体检;周末双休;国家节假日;出差补贴;专业培训,
Java高级讲师(时间灵活，双休),武汉软谋教育科技有限公司,民营公司,150-500人,教育/培训/院校,1.5-2.5万/月,武汉-洪山区,5-7年经验,本科,招若干人,03-24发布,,,餐饮补贴;交通补贴;专业培训;节日福利;弹性工作;员工旅游;销售提成;五险一金,
Java高级开发工程师,广东新途信息技术有限公司,民营公司,少于50人,计算机软件,1-2万/月,广州-天河区,5-7年经验,大专,招1人,03-24发布,,计算机科学与技术 软件工程,,
JAVA软件开发工程师				(职位编号：2),湖南省赛宝软件服务有限公司,民营公司,少于50人,计算机软件,0.8-1.2万/月,长沙-芙蓉区,3-4年经验,大专,招5人,03-24发布,英语良好,计算机科学与技术 软件工程,五险一金;绩效奖金;年终奖金;专业培训;员工旅游;定期体检;交通补贴;餐饮补贴;通讯补贴;股票期权,
Java高级开发工程师,广东广新信息产业股份有限公司,国企,50-150人,计算机服务(系统、数据服务、维修),0.8-1.2万/月,广州-海珠区,3-4年经验,本科,招2人,03-24发布,,,五险一金;餐饮补贴;年终奖金;定期体检;股票期权;12%公积金;带薪年假;周末双休;高温补贴,
Java开发（架构师助理）（14）,上海复深蓝软件股份有限公司,上市公司,1000-5000人,计算机软件,0.8-1万/月,上海-徐汇区,2年经验,本科,招2人,03-24发布,,,五险一金;股票期权;出国机会;员工旅游;通讯补贴;专业培训;绩效奖金;年终奖金;弹性工作;定期体检,
Java开发工程师,成都唯特斯软件有限公司,民营公司,少于50人,计算机软件,0.7-1万/月,成都-武侯区,2年经验,本科,招3人,03-24发布,,,五险一金;交通补贴;餐饮补贴,
Java开发工程师,浙江希优信息科技有限公司,民营公司,150-500人,计算机软件,0.8-1.5万/月,西安,2年经验,本科,招5人,03-24发布,,,,
Java开发工程师,深圳市思卡乐科技有限公司,民营公司,少于50人,电子技术/半导体/集成电路,1-1.5万/月,深圳-宝安区,2年经验,本科,招1人,03-24发布,,软件工程 计算机应用,,
Java开发实习生近地铁下午茶,沈阳天诚极米科技有限公司,民营公司,50-150人,计算机软件,3-4.5千/月,沈阳,无工作经验,大专,招若干人,03-24发布,,,做五休二;五险一金;绩效奖金;餐饮补贴;加班补贴;全勤奖;包吃;包三餐;周末双休,
Java开发工程师,深圳云里物里科技股份有限公司,民营公司,150-500人,互联网/电子商务,1-1.5万/月,深圳-龙华新区,2年经验,本科,招1人,03-24发布,,,五险一金;餐饮补贴;绩效奖金;年终奖金;提供住宿;周末双休;带薪年假;节日福利,
Java后端开发工程师,莱尔夫医疗集团,合资,50-150人,医疗设备/器械,1-1.3万/月,西安,5-7年经验,大专,招1人,03-24发布,,计算机科学与技术 软件工程,五险一金;通讯补贴;绩效奖金;周末双休;免费班车,
JAVA开发工程师（外包驻场）,南京派云软件有限公司,民营公司,少于50人,计算机软件,1-1.5万/月,南京-浦口区,3-4年经验,本科,招1人,03-24发布,英语熟练,计算机科学与技术 软件工程,五险一金;免费午餐,
Java开发工程师（天河体育中心）,广州煜晨信息科技有限公司,民营公司,50-150人,互联网/电子商务,0.8-1万/月,广东省,3-4年经验,本科,招5人,03-24发布,,,五险一金;员工旅游;餐饮补贴;绩效奖金;带薪年假,
Java高级开发工程师,深圳松鼠游戏网络信息有限公司,民营公司,50-150人,互联网/电子商务,1.5-2.5万/月,深圳-南山区,5-7年经验,本科,招1人,03-24发布,,,五险一金;员工旅游;绩效奖金;年终奖金,
Java高级开发工程师,杭州迈可行通信股份有限公司,民营公司,50-150人,通信/电信/网络设备,0.6-1.5万/月,杭州-余杭区,3-4年经验,本科,招3人,03-24发布,,,五险一金;餐饮补贴;定期体检;周末双休,
Java工程师,西安天子传媒有限公司,民营公司,50-150人,计算机软件,6-9千/月,西安-未央区,3-4年经验,本科,招2人,03-24发布,,软件工程,五险一金;带薪假期;公寓宿舍;特殊奖励;团建活动;生日福利;晋升机制,
Java高级开发工程师,西安多普多信息科技有限公司,民营公司,少于50人,互联网/电子商务,0.8-1.5万/月,西安-碑林区,3-4年经验,本科,招1人,03-24发布,,,五险一金;定期体检;绩效奖金;通讯补贴;餐饮补贴;交通补贴;年终奖金,
Java开发工程师,南京金寓信息科技有限公司,民营公司,50-150人,建筑/建材/工程,0.8-1万/月,南京,2年经验,大专,招2人,03-24发布,,,五险一金;员工旅游;餐饮补贴;专业培训;绩效奖金;年终奖金;周末双休;节日福利;定期团建;股票期权,
Java高级开发工程师,西安榴莲网络科技有限公司,民营公司,少于50人,计算机软件,1.5-2万/月,西安,5-7年经验,本科,招1人,03-24发布,,,,
高级JAVA开发工程师-福州,中电福富信息科技有限公司,国企,500-1000人,计算机软件,1-1.8万/月,福州,3-4年经验,本科,招5人,03-24发布,,,五险一金;餐饮补贴;定期体检;年终奖金,
Java高级开发工程师,深圳市润安科技发展有限公司,民营公司,150-500人,计算机服务(系统、数据服务、维修),0.8-1.6万/月,深圳-南山区,5-7年经验,本科,招若干人,03-24发布,,,绩效奖金;五险一金;专业培训,
Java高级开发工程师,感知集团有限公司 SensingNet Group,合资,150-500人,互联网/电子商务,1.5-2万/月,无锡,无工作经验,,招1人,03-24发布,,,节日福利;专业培训;绩效奖金,
Java开发工程师,上海思创网络有限公司,民营公司,150-500人,互联网/电子商务,0.8-1.2万/月,上海-杨浦区,2年经验,本科,招2人,03-24发布,,,五险一金;餐饮补贴;专业培训;绩效奖金;年终奖金;周末双休;定期体检,
JAVA开发（体育西）,广州市卓为信息技术有限公司,民营公司,150-500人,计算机软件,1.3-2万/月,广州-天河区,5-7年经验,本科,招2人,03-24发布,,,五险一金;周末双休;交通便利;年底双薪;包吃,
Java开发工程师,上海讯锡信息科技有限公司,民营公司,150-500人,计算机软件,1.2-1.5万/月,深圳,3-4年经验,本科,招5人,03-24发布,,,周末双休;带薪年假;五险一金;专业培训;节日福利,
后端高中级Java工程师,湖南优兔网络科技有限公司,民营公司,少于50人,影视/媒体/艺术/文化传播,0.6-1.5万/月,长沙-芙蓉区,3-4年经验,大专,招5人,03-24发布,,,绩效奖金;专业培训;餐饮补贴;带薪年假;节日福利;五险;交通补贴,
Java中级开发工程师,南京紫枫金控数据科技有限公司,民营公司,少于50人,互联网/电子商务,1-1.4万/月,南京-栖霞区,2年经验,本科,招3人,03-24发布,,,,
Java高级开发工程师(大连国内),大连水滴创科软件有限公司,民营公司,少于50人,计算机软件,1-1.5万/月,大连,无工作经验,,招5人,03-24发布,,,五险一金;带薪年假,
高级后端开发（JAVA）,武汉千仓科技有限公司,外资（非欧美）,150-500人,交通/运输/物流,0.8-2万/月,武汉-武昌区,5-7年经验,本科,招1人,03-24发布,,,五险一金;通讯补贴;弹性工作;定期体检;包住宿;节日福利,
JAVA,神州数码系统集成服务有限公司深圳分公司,民营公司,10000人以上,计算机服务(系统、数据服务、维修),1-1.8万/月,深圳-南山区,无工作经验,大专,招2人,03-24发布,,,,
Java开发工程师五险一金/双休,南京绿书网络科技有限公司,民营公司,少于50人,互联网/电子商务,1.2-1.5万/月,长沙-开福区,3-4年经验,大专,招2人,03-24发布,,,,
Java开发工程师,兰州威智讯联信息科技有限公司,民营公司,少于50人,计算机软件,0.6-1.2万/月,兰州,3-4年经验,,招若干人,03-24发布,,,五险一金;员工旅游;出国机会;定期体检;专业培训;年终奖金;绩效奖金;正常节假日,
Java高级开发工程师,苏州海管家物流科技有限公司,创业公司,50-150人,互联网/电子商务,1-1.5万/月,苏州-工业园区,3-4年经验,大专,招1人,03-24发布,,,五险一金;交通补贴;餐饮补贴;通讯补贴;年终奖金;做五休二;周末双休;专业培训;带薪年假,
JAVA工程师（中级）,山东易华录信息技术有限公司,国企,150-500人,互联网/电子商务,0.8-1.5万/月,济南,3-4年经验,本科,招1人,03-24发布,,,六险一金;餐饮补贴;通讯补贴;专业培训;定期体检;年终奖金;绩效奖金;家文化关怀;工龄补助,
Java中级开发工程师,北京德天博诚科技有限公司,民营公司,50-150人,计算机软件,1-1.5万/月,北京-海淀区,3-4年经验,本科,招3人,03-24发布,,,,
高级软件研发工程师（C或JAVA),烟台国网中电电气有限公司,国企,50-150人,仪器仪表/工业自动化,4-6千/月,烟台,无工作经验,本科,招10人,03-24发布,,,,
Java开发工程师,江苏鑫源融信软件科技有限公司,民营公司,少于50人,计算机软件,0.7-1.4万/月,南京-玄武区,2年经验,本科,招5人,03-24发布,,,,
Java开发工程师,武汉公交智通科技有限公司,国企,50-150人,计算机服务(系统、数据服务、维修),0.5-1.2万/月,武汉-汉阳区,2年经验,大专,招4人,03-24发布,,,五险一金;餐饮补贴;通讯补贴;定期体检;周末双休,
Java高级开发工程师,宁波博赢环深互联网科技有限公司,民营公司,50-150人,计算机软件,1.5-2.5万/月,宁波-鄞州区,3-4年经验,本科,招若干人,03-24发布,,,员工旅游;年终奖金;弹性工作;五险一金,
Java工程师（中级）,上海砾阳软件有限公司,民营公司,150-500人,计算机软件,1-1.5万/月,上海-浦东新区,3-4年经验,,招若干人,03-24发布,,,做五休二;周末双休;带薪年假;五险一金;绩效奖金;节日福利;专业培训;餐饮补贴;加班补贴,
Java高级开发工程师,上海北塔软件股份有限公司,民营公司,150-500人,计算机软件,1.5-2.5万/月,上海,无工作经验,本科,招若干人,03-24发布,,,,
初级Java开发工程师（项目部）,苏州犀牛网络科技有限公司,民营公司,50-150人,计算机软件,4-8千/月,苏州,1年经验,大专,招2人,03-24发布,,,五险一金;股票期权;补充医疗保险;定期体检;员工旅游,
java开发工程师-合肥-01697,京北方信息技术股份有限公司,民营公司,10000人以上,外包服务,0.9-1.5万/月,合肥,无工作经验,,招10人,03-24发布,,,五险一金;员工旅游;餐饮补贴;通讯补贴;绩效奖金,
对日JAVA/.NET高级软件工程师,济南华信计算机技术有限公司,合资,150-500人,计算机软件,0.6-1万/月,济南-高新区,无工作经验,,招若干人,03-24发布,,,五险一金;补充医疗保险;交通补贴;年终奖金;定期体检;带薪年假;员工旅游;出国机会,
中级Java软件开发工程师（广州）,上海捷奥软件股份有限公司,民营公司,50-150人,计算机软件,1-2万/月,广州-天河区,3-4年经验,本科,招若干人,03-24发布,,计算机科学与技术 计算机工程,做五休二;带薪年假;五险一金;餐饮补贴;晋升空间;项目奖金;定期体检;节日福利;竞争薪酬;出差补贴,
Java高级开发工程师,成都数博视科技有限公司,民营公司,少于50人,通信/电信运营、增值服务,1.2-1.6万/月,成都-武侯区,3-4年经验,大专,招2人,03-24发布,,计算机科学,五险一金;专业培训;绩效奖金;年终奖金;员工旅游;加班补贴;出差补贴;定期体检,
Java开发工程师,北京汇智凌云软件技术有限公司,民营公司,50-150人,计算机软件,0.6-1万/月,济南,2年经验,大专,招5人,03-24发布,,,五险一金;弹性工作;专业培训;绩效奖金;出国机会;年终奖金,
Java高级开发工程师				(职位编号：001),广州翘曲点信息技术有限公司,创业公司,少于50人,计算机软件,1-1.5万/月,广州-天河区,5-7年经验,本科,招2人,03-24发布,,,五险一金;股票期权;弹性工作,
java软件开发工程师助理,苏州高博应诺信息科技有限公司,合资,150-500人,计算机软件,4.5-6千/月,苏州-工业园区,无工作经验,大专,招3人,03-24发布,,,,
Java高级开发工程师,西安远眺网络科技有限公司,民营公司,50-150人,计算机软件,0.8-1万/月,西安-高新技术产业开发区,3-4年经验,本科,招3人,03-24发布,,,五险一金;交通补贴;通讯补贴;定期体检;绩效奖金;年终奖金;早餐奶、水果,
java程序员				(职位编号：2),哈尔滨卡米湾互联网技术有限公司,民营公司,少于50人,互联网/电子商务,4-8千/月,哈尔滨-南岗区,3-4年经验,大专,招1人,03-24发布,,,餐饮补贴;绩效奖金;年终奖金;员工旅游,
Java开发工程师（金融）,深圳市亿科数字科技有限公司,民营公司,150-500人,互联网/电子商务,1.5-2万/月,深圳-南山区,3-4年经验,本科,招1人,03-24发布,,,五险一金;年终奖金;绩效奖金;员工旅游;带薪年假,
java研发工程师（南京）,北京信普达系统工程有限公司,民营公司,50-150人,计算机软件,0.5-1万/月,南京-浦口区,1年经验,本科,招10人,03-24发布,,,五险一金;年终奖金;绩效奖金;定期体检;餐饮补贴,
Java开发工程师,杭州顶真医药科技有限公司,创业公司,50-150人,互联网/电子商务,1-1.5万/月,杭州-余杭区,1年经验,大专,招2人,03-24发布,,,五险一金;年终奖金;绩效奖金;股票期权;早九晚五;周末双休,
Java开发工程师,广州博控自动化技术有限公司,民营公司,50-150人,环保,1.2-1.8万/月,广州-天河区,3-4年经验,大专,招3人,03-24发布,,,五险一金;绩效奖金;周末双休;带薪年假;节日福利,
Java开发工程师,上海点明信息技术有限公司,合资,50-150人,计算机服务(系统、数据服务、维修),1-3万/月,上海-宝山区,3-4年经验,招8人,03-24发布,软件工程,,,五险一金;定期体检;餐饮补贴,
Java开发工程师（初级）,南京瑞奕惟扬信息科技有限公司,民营公司,50-150人,计算机软件,0.8-1万/月,南京-秦淮区,1年经验,本科,招2人,03-24发布,,,补充医疗保险;通讯补贴;专业培训;年终奖金;定期体检;六险一金;股票期权,
javaEE开发,济南蓝剑钧新信息科技有限公司,民营公司,少于50人,计算机服务(系统、数据服务、维修),3.5-5.5千/月,济南-市中区,无工作经验,本科,招5人,03-24发布,,,周末双休;五险一金;通讯补贴;餐饮补贴;交通补贴;全勤奖;生日福利;慰问金;喜事红包,
Java开发工程师,深圳市酷鱼互动科技有限公司,民营公司,少于50人,通信/电信运营、增值服务,0.8-1.2万/月,深圳-龙岗区,2年经验,大专,招2人,03-24发布,,,五险一金;员工旅游;交通补贴;餐饮补贴;专业培训;绩效奖金;定期体检;弹性工作;通讯补贴;年终奖金,
Java开发工程师,上海雷塔智能科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,0.8-1万/月,上海-闵行区,2年经验,本科,招1人,03-24发布,,,五险一金;员工旅游;餐饮补贴;专业培训;绩效奖金;年终奖金;股票期权;定期体检;员工生日宴;下午茶点,
Java软件开发工程师,博雅软件股份有限公司,民营公司,1000-5000人,计算机软件,0.8-1万/月,上海-浦东新区,2年经验,本科,招1人,03-24发布,,,五险一金,
初级java软件工程师（实习）,南昌芝麻互联科技有限公司,民营公司,少于50人,互联网/电子商务,3.5-5千/月,南昌-青山湖区,无工作经验,大专,招6人,03-24发布,,,绩效奖金;年终奖金;交通补贴;餐饮补贴;通讯补贴,
java高级工程师-Y7				(职位编号：001),中铁信安（北京）信息安全技术有限公司,国企,50-150人,计算机服务(系统、数据服务、维修),1.2-2万/月,北京-海淀区,3-4年经验,本科,招1人,03-24发布,普通话良好,,,
JAVA软件工程师,山和企联供应链管理（上海）有限公司,民营公司,150-500人,交通/运输/物流,1-1.2万/月,上海-浦东新区,3-4年经验,大专,招1人,03-24发布,,,五险一金;绩效奖金;弹性工作;专业培训;晋升机会;餐饮补贴,
JavaWeb开发工程师,苏州大汇信息科技有限公司,民营公司,少于50人,计算机软件,3.5-6千/月,常熟,无工作经验,大专,招1人,03-24发布,,,餐饮补贴;员工旅游;节日福利;带薪休假;项目奖金;周末双休;绩效奖金;全勤奖,
Java中高级软件开发工程师,北京慧点科技有限公司,国企,500-1000人,计算机软件,1.5-3万/月,北京,5-7年经验,,招5人,03-24发布,,,五险一金;补充医疗保险;弹性工作;定期体检;年终奖金;绩效奖金;通讯补贴;餐饮补贴,
Java开发工程师,深圳达普信科技有限公司,民营公司,150-500人,互联网/电子商务,1-1.8万/月,佛山-顺德区,3-4年经验,大专,招10人,03-24发布,,,五险一金;员工旅游;专业培训;年终奖金,
技术经理（JAVA）,深圳森香科技有限公司,民营公司,少于50人,互联网/电子商务,2-3万/月,深圳-南山区,5-7年经验,本科,招1人,03-24发布,,,五险一金;餐饮补贴;定期体检;员工旅游;下午茶;节日福利,
Java开发工程师,北京深蓝海域信息科技有限公司,民营公司,50-150人,计算机软件,0.8-1万/月,北京-昌平区,3-4年经验,本科,招3人,03-24发布,,,五险一金;弹性工作;专业培训;绩效奖金;年终奖金;员工旅游,
Java开发工程师,西安鼎拓信息科技有限公司,民营公司,50-150人,计算机软件,5-9千/月,西安-雁塔区,2年经验,本科,招2人,03-24发布,,,周末双休;五险一金;全勤奖;节日福利;补充医疗保险;员工旅游;年终奖金;弹性工作;定期体检,
Java高级开发工程师/双休/年终奖,长沙万维信息网络服务有限公司,民营公司,50-150人,计算机软件,0.8-1万/月,长沙,5-7年经验,本科,招5人,03-24发布,,软件工程 计算机应用,社保五险;绩效奖金;年终奖金;节日福利;周末双休,
Java开发工程师,杭州哲合科技有限公司,民营公司,50-150人,互联网/电子商务,1-1.5万/月,杭州-余杭区,3-4年经验,,招3人,03-24发布,,,五险一金;餐饮补贴;员工旅游;年终奖金;出国机会,
Java中级开发工程师7-10K,吉林省小河信息技术有限公司,民营公司,50-150人,互联网/电子商务,0.7-1万/月,长春-高新技术产业开发区,3-4年经验,大专,招3人,03-24发布,,,五险一金;餐饮补贴;弹性工作;定期体检;股票期权;年终奖金,
Java开发工程师,上海派普诺管道检测科技发展有限公司,民营公司,50-150人,检测，认证,1-1.5万/月,上海-嘉定区,3-4年经验,本科,招1人,03-24发布,,,五险一金;交通补贴;餐饮补贴;免费班车;绩效奖金;年终奖金,
Java开发工程师,昆明优通通信有限公司,民营公司,50-150人,计算机软件,8-10万/年,昆明-盘龙区,1年经验,本科,招2人,03-24发布,,,年终奖金;员工旅游;五险一金;绩效奖金;周末双休;法定节假日休;餐饮补贴;定期体检,
Java开发工程师,上海欧麒瑞信息技术有限公司,外资（欧美）,50-150人,计算机软件,1-2万/月,北京,无工作经验,,招若干人,03-24发布,,,五险一金;绩效奖金;年终奖金;专业培训;做五休二;周末双休,
Java开发工程师,广东材巴巴信息科技有限公司,民营公司,50-150人,互联网/电子商务,0.6-1万/月,广州-越秀区,1年经验,本科,招2人,03-24发布,,软件工程 计算机科学与技术,五险一金;员工旅游;餐饮补贴;专业培训;绩效奖金;年终奖金;定期体检,
大数据架构师（java架构师）,上海和颢家网络科技有限公司,民营公司,50-150人,计算机服务(系统、数据服务、维修),2-4万/月,上海-徐汇区,5-7年经验,本科,招2人,03-24发布,,,,
Java开发工程师-金融电子分公司,浙江建达科技股份有限公司,民营公司,1000-5000人,计算机软件,4.5-6千/月,杭州,1年经验,本科,招4人,03-24发布,,,五险一金;定期体检;员工旅游;出国机会,
中级Java工程师（企业）,武汉合力亿捷科技有限公司,上市公司,500-1000人,计算机软件,6-9千/月,武汉-江汉区,2年经验,大专,招2人,03-24发布,,,五险一金;补充医疗保险;子女补充医疗;通讯补贴;专业培训;年终奖金;定期体检;员工活动,
高级JAVA,北京赢鼎教育科技股份有限公司,民营公司,500-1000人,教育/培训/院校,1.5-2万/月,北京-海淀区,3-4年经验,本科,招2人,03-24发布,,,,
Java开发工程师,深圳华云信息系统有限公司,民营公司,150-500人,计算机软件,1-2万/月,深圳-福田区,3-4年经验,本科,招6人,03-24发布,,,五险一金;定期体检;绩效奖金;年终奖金;员工旅游,
JAVA高级开发（JAVA高级程序）,黑龙江银多网络信息技术有限公司,民营公司,150-500人,计算机软件,0.7-1.3万/月,哈尔滨,无工作经验,,招5人,03-24发布,,,五险一金;年终奖金;周末双休;定期体检,
Java开发工程师,北京易诚互动网络技术有限公司,民营公司,1000-5000人,计算机软件,0.8-1.3万/月,常熟,2年经验,大专,招若干人,03-24发布,,,五险一金;交通补贴;通讯补贴;定期体检;餐饮补贴,
Java开发工程师,山东易图信息技术有限公司,民营公司,少于50人,计算机软件,6-8千/月,济南,无工作经验,本科,招6人,03-24发布,,,五险一金;补充医疗保险;员工旅游;绩效奖金;年终奖金;专业培训;弹性工作;定期体检,
C#，JAVA软件开发工程师（日语）,意盟软件系统开发（上海）有限公司,外资（非欧美）,少于50人,计算机软件,0.8-1万/月,上海-静安区,无工作经验,本科,招5人,03-24发布,日语良好,计算机科学与技术 软件工程,五险一金;补充公积金;员工旅游;交通补贴;餐饮补贴;定期体检;年终奖金;节日福利;专业培训;出国机会,
JAVA高级工程师,广州四一技术有限公司,民营公司,50-150人,计算机软件,1.5-2万/月,广州-天河区,5-7年经验,本科,招1人,03-24发布,,,五险一金;员工旅游;绩效奖金;专业培训;出国机会;股票期权;弹性工作,
软件开发工程师（.Net或Java）,上海精星仓储设备工程有限公司,民营公司,500-1000人,机械/设备/重工,1-2.5万/月,上海-松江区,3-4年经验,本科,招3人,03-24发布,,软件工程,做五休二;免费班车;带薪年假;五险一金;出国机会;年终奖金;员工旅游,
Java开发工程师,苏州北塔软件科技有限公司,民营公司,50-150人,计算机软件,6-8千/月,武汉,3-4年经验,本科,招若干人,03-24发布,,,,
产品开发工程师（Java后台）				(职位编号：2),上海嘉道信息技术有限公司,民营公司,50-150人,计算机软件,1.5-2.5万/月,上海-长宁区,3-4年经验,本科,招若干人,03-24发布,,,,
Java前端开发工程师,武汉数字堂信息技术有限责任公司,民营公司,50-150人,计算机软件,6-8千/月,武汉-洪山区,2年经验,大专,招2人,03-24发布,,,五险一金;年终奖金;绩效奖金;员工旅游,
Java开发工程师,广州云翌康科技有限公司,民营公司,少于50人,计算机软件,0.9-1.1万/月,广州-天河区,5-7年经验,大专,招1人,03-24发布,,,社保;绩效奖金;周末双休;朝九晚六;弹性工作,
JAVA软件工程师（机器人中心）,浙江大学华南工业技术研究院,事业单位,150-500人,学术/科研,0.8-1万/月,广州-黄埔区,无工作经验,,招1人,03-24发布,,,专业培训;绩效奖金;年终奖金;通讯补贴,
Java开发工程师,上海云翌通信科技有限公司,民营公司,少于50人,通信/电信/网络设备,0.5-1万/月,合肥-包河区,3-4年经验,本科,招3人,03-24发布,,计算机科学与技术,五险一金;专业培训;员工旅游;年终奖;定期聚餐,
Java+人工智能工程师实习生,郑州中原英才科技有限公司,国企,500-1000人,计算机软件,4.5-6千/月,郑州-高新区,无工作经验,,招10人,03-24发布,,,五险一金;交通补贴;餐饮补贴;通讯补贴;年终奖金;绩效奖金,
Java研发（交易线）,青岛信安智融科技有限公司,民营公司,50-150人,计算机软件,0.7-1.1万/月,青岛-李沧区,3-4年经验,大专,招若干人,03-24发布,,,五险一金;补充医疗保险;餐饮补贴;年终奖金;定期体检;员工旅游,
java实习生,江苏海鼎信息科技有限公司,民营公司,50-150人,计算机软件,3-4.5千/月,苏州-工业园区,无工作经验,中专,招10人,03-24发布,,,,
Java开发工程师,上海鼎格信息科技有限公司,民营公司,少于50人,计算机软件,0.8-1.5万/月,上海-浦东新区,无工作经验,本科,招10人,03-24发布,,计算机科学与技术 自动化,五险一金;绩效奖金;年终奖金;股票期权;弹性工作,
Java开发工程师,北京紫光数智科技股份有限公司,民营公司,150-500人,计算机软件,1-1.5万/月,北京,3-4年经验,本科,招2人,03-24发布,,,定期体检;五险一金;补充医疗保险;员工旅游;弹性工作;年终奖金;交通补贴;通讯补贴,
Java高级开发工程师,江苏赫奕科技有限公司,民营公司,少于50人,汽车及零配件,1-1.5万/月,南京,3-4年经验,本科,招1人,03-24发布,,软件工程 计算机应用,五险一金;带薪年假;全勤奖;交通补贴;节日福利,
Java软件工程师,江苏银丰信息技术有限公司,民营公司,50-150人,计算机软件,5-7千/月,西安,无工作经验,本科,招4人,03-24发布,,,,
Java开发实习生双休,河南阳明知行合一教育科技有限公司,民营公司,50-150人,计算机软件,6-8千/月,郑州-金水区,无工作经验,中专,招2人,03-24发布,,,五险一金;员工旅游;交通补贴;餐饮补贴;通讯补贴;绩效奖金;年终奖金,
Java中级工程师,北明智通（北京）科技有限公司,民营公司,150-500人,计算机软件,1.5-2万/月,北京,3-4年经验,本科,招若干人,03-24发布,,,带薪年假;通讯补贴;五险一金;补充医疗保险;节日福利;做五休二;弹性工作,
JAVA软件工程师（Activiti）,江苏奇崛信息科技有限公司,民营公司,少于50人,通信/电信/网络设备,1-1.5万/月,南京-雨花台区,无工作经验,,招2人,03-24发布,,,五险一金;专业培训;年终奖金;员工旅游;通讯补贴;餐饮补贴,
