,Unnamed: 0,JobTitle,CompanyName,CompanyNature,CompanySize,IndustryField,Salary,Workplace,Workyear,Education,RecruitNumbers,ReleaseTime,PositionAdvantage,Standard,LowSalary,HighSalary,HighOrLow
111,127,Java开发工程师,南京锦晨云信息科技有限公司,民营公司,少于50人,计算机软件,3-6.5千/月,南京,2年经验,大专,招10人,03-24发布,交通补贴;弹性工作;年终奖金;餐饮补贴,2,3,6.5,1
112,128,Java开发工程师,深圳市非洗不可网络科技有限公司,民营公司,150-500人,互联网/电子商务,0.8-1万/月,深圳,3-4年经验,大专,招1人,03-24发布,五险一金;员工旅游;交通补贴;餐饮补贴;绩效奖金;年终奖金;股票期权;弹性工作,3,8,10,1
113,130,Java高级开发工程师,厦门市易联众易惠科技有限公司,上市公司,150-500人,计算机软件,1.5-2.5万/月,厦门,3-4年经验,本科,招3人,03-24发布,五险一金;通讯补贴;绩效奖金;年终奖金;弹性工作;定期体检,3,15,25,1
114,133,Java高级开发工程师,释空（上海）品牌策划有限公司,创业公司,少于50人,广告,1.5-2万/月,上海,无工作经验,不限学历,招若干人,03-24发布,做五休二;周末双休;五险一金;包吃;包住宿;全勤奖;餐饮补贴;住房补贴;员工旅游;年终奖金,3,15,20,1
115,134,java开发工程师,珠海派诺科技股份有限公司,民营公司,500-1000人,仪器仪表/工业自动化,1.5-2万/月,广州,5-7年经验,大专,招5人,03-24发布,五险一金;员工旅游;交通补贴;餐饮补贴;专业培训;年终奖金;定期体检;补充医疗保险;节日福利;文化活动,3,15,20,1
116,135,Java软件开发（汽车软件）,西安海众汽车租赁服务有限公司,民营公司,50-150人,汽车及零配件,0.8-1万/月,重庆,无工作经验,大专,招3人,03-24发布,五险一金;周末双休;节日福利;绩效奖金;弹性工作;通讯补贴;带薪年假;做五休二;全勤奖,3,8,10,1
117,136,Java开发工程师,山东亿云信息技术有限公司,民营公司,150-500人,计算机软件,4.5-8千/月,济南,无工作经验,本科,招2人,03-24发布,五险一金;年终奖金;员工旅游;通讯补贴;定期体检,2,4.5,8,1
118,137,Java高级开发工程师,安徽省中伟科计算机研究院有限公司,民营公司,50-150人,计算机软件,0.8-1.5万/月,合肥,3-4年经验,本科,招2人,03-24发布,五险一金;绩效奖金;员工旅游;年终奖金,3,8,15,1
119,138,中级开发工程师Java/.Net（朝九晚五五险一金双休）,安徽蓝杰鑫信息科技有限公司,民营公司,少于50人,计算机服务(系统、数据服务、维修),0.5-1万/月,合肥,2年经验,大专,招5人,03-24发布,五险一金;年终奖金;定期体检;员工旅游;绩效奖金;朝九晚五,3,5,10,1
120,139,Java高级开发工程师,苏州绵泽信息技术有限公司,民营公司,少于50人,计算机软件,1-1.5万/月,苏州,2年经验,大专,招1人,03-24发布,绩效奖金;五险一金;员工旅游;年终奖金;每年多次调薪;加班补贴;全勤奖,3,10,15,1
121,140,Java开发工程师,杭州守望科技有限责任公司,民营公司,50-150人,计算机软件,6-8千/月,杭州,无工作经验,本科,招若干人,03-24发布,五险一金,2,6,8,1
122,141,Java开发工程师,南京云问网络技术有限公司,民营公司,150-500人,互联网/电子商务,1-1.5万/月,南京,3-4年经验,本科,招3人,03-24发布,五险一金;年终奖金;弹性工作;股票期权;员工旅游;绩效奖金,3,10,15,1
123,142,高级Java开发工程师,杭州创金聚乾网络科技有限公司,民营公司,150-500人,互联网/电子商务,1.5-2.5万/月,杭州,5-7年经验,大专,招若干人,03-24发布,五险一金;年终奖金;股票期权;技术大牛;扁平管理,3,15,25,1
124,143,Java高级开发工程师（五险一金）,广州市睿洋网络科技有限公司,民营公司,少于50人,计算机软件,1.5-2.5万/月,广州,无工作经验,不限学历,招1人,03-24发布,五险一金;补充公积金;员工旅游;餐饮补贴;年终奖金,3,15,25,1
125,144,Java开发工程师/Java大数据开发,合肥广麦电子商务有限公司,民营公司,150-500人,互联网/电子商务,4.5-6.5千/月,合肥,无工作经验,大专,招2人,03-24发布,五险一金,2,4.5,6.5,1
126,145,Java高级开发工程师/架构师,深圳恒拓高科信息技术有限公司广州分公司,民营公司,50-150人,互联网/电子商务,1.5-2万/月,广州,5-7年经验,本科,招2人,03-24发布,五险一金;年终奖金;股票期权;绩效奖金;弹性工作,3,15,20,1
127,146,资深Java讲师+双休五险,郑州科思沃斯教育科技有限公司,民营公司,150-500人,教育/培训/院校,1-1.5万/月,郑州,3-4年经验,本科,招2人,03-24发布,五险一金;员工旅游;年终奖金;绩效奖金;专业培训;弹性工作;带薪寒假,3,10,15,1
128,148,高级Java开发工程师（聚合支付）,文鳐互联网科技（上海）有限公司,合资,50-150人,互联网/电子商务,1.5-2万/月,上海,3-4年经验,不限学历,招1人,03-24发布,五险一金;专业培训;年终奖金;发展空间大;领导好;带薪年假;扁平管理,3,15,20,1
129,149,Java开发工程师,北京市云族佳科技有限公司,民营公司,150-500人,计算机软件,0.7-1.2万/月,广州,3-4年经验,本科,招7人,03-24发布,五险一金;餐饮补贴;绩效奖金;弹性工作;定期体检;餐补,3,7,12,1
130,150,Java开发工程师,河北炎石信息技术有限公司,民营公司,少于50人,计算机软件,4-8千/月,石家庄,1年经验,大专,招5人,03-24发布,年终奖金;周末双休;7小时工作制;五险一金;餐饮补贴;交通补贴;通讯补贴;节日福利;采暖补助;住房补贴,2,4,8,1
131,151,Java开发工程师,西安朔维医疗数据有限公司,民营公司,50-150人,互联网/电子商务,0.8-1.2万/月,西安,2年经验,本科,招5人,03-24发布,五险一金;年终奖金;股票期权;节日福利;绩效奖金,3,8,12,1
132,152,中级java工程师,厦门铅笔头信息科技有限公司,民营公司,50-150人,计算机服务(系统、数据服务、维修),0.8-1.6万/月,厦门,3-4年经验,本科,招若干人,03-24发布,五险一金,3,8,16,1
133,153,Java开发工程师（五险一金+周末双休）,宁波平易软件股份有限公司,民营公司,50-150人,计算机软件,5-8.8千/月,宁波,1年经验,本科,招3人,03-24发布,五险一金;定期体检;员工旅游;年终奖金;周末双休;专业培训;带薪年假,2,5,8.8,1
134,154,Java开发工程师,亚信软件研发中心PRD,民营公司,10000人以上,计算机软件,1-2万/月,南京,2年经验,本科,招1人,03-24发布,五险一金,3,10,20,1
135,155,初级java工程师,泉州市热拓信息科技有限公司,民营公司,少于50人,互联网/电子商务,5-6千/月,泉州,1年经验,本科,招2人,03-24发布,五险一金;绩效奖金;股票期权,2,5,6,1
136,156,java工程师,上海韦晴软件科技有限公司,民营公司,50-150人,计算机软件,1-1.5万/月,上海,3-4年经验,大专,招若干人,03-24发布,五险一金;绩效奖金;年终奖金;员工旅游,3,10,15,1
137,157,对日java开发,大连北溟软件有限公司,合资,50-150人,计算机软件,0.8-1万/月,大连,无工作经验,不限学历,招若干人,03-24发布,五险一金;补充医疗保险;交通补贴;餐饮补贴;绩效奖金;通讯补贴,3,8,10,1
138,158,Java资深开发工程师,上海新柏石智能科技股份有限公司,上市公司,50-150人,建筑/建材/工程,2-3万/月,上海,5-7年经验,本科,招若干人,03-24发布,五险一金;员工旅游;交通补贴;餐饮补贴;通讯补贴;年终奖金,3,20,30,1
139,159,Java高级开发工程师,武汉同济世纪生物工程有限公司,民营公司,500-1000人,制药/生物工程,1-1.5万/月,武汉,3-4年经验,大专,招1人,03-24发布,五险一金;绩效奖金;包住宿;加班补贴;节日福利;包吃;全勤奖;员工旅游,3,10,15,1
140,160,Java中级开发工程师,江西江川自动化科技有限公司,民营公司,少于50人,仪器仪表/工业自动化,0.8-1.2万/月,南昌,3-4年经验,大专,招3人,03-24发布,五险一金,3,8,12,1
141,161,Java开发实习生（银行系统开发）,南京德冉网络科技有限公司,民营公司,150-500人,互联网/电子商务,4.5-6千/月,南京,无工作经验,大专,招3人,03-24发布,五险一金;员工旅游;弹性工作;绩效奖金;做五休二;餐饮补贴;带薪年假,2,4.5,6,1
142,163,Java开发工程师,广州市康诚信息科技有限公司,民营公司,50-150人,计算机软件,1-1.5万/月,深圳,3-4年经验,本科,招若干人,03-24发布,五险一金;补充医疗保险;员工旅游;年终奖金;绩效奖金;专业培训;定期体检,3,10,15,1
143,164,Java开发软件工程师,无锡辰达网络科技有限公司,民营公司,少于50人,计算机软件,4.5-6千/月,无锡,无工作经验,不限学历,招2人,03-24发布,五险一金,2,4.5,6,1
144,165,Java高级开发工程师,广州鹏华技术有限公司,民营公司,少于50人,计算机服务(系统、数据服务、维修),1.5-2万/月,广州,3-4年经验,本科,招2人,03-24发布,五险一金,3,15,20,1
145,166,java开发工程师—企信项管,中数通信息有限公司,国企,1000-5000人,通信/电信/网络设备,0.7-1.3万/月,广州,1年经验,本科,招1人,03-24发布,五险一金;补充医疗保险;餐饮补贴;通讯补贴;定期体检;年终奖金,3,7,13,1
146,167,Java开发工程师,深圳光峰科技股份有限公司,民营公司,1000-5000人,电子技术/半导体/集成电路,0.8-1.5万/月,深圳,2年经验,本科,招1人,03-24发布,五险一金,3,8,15,1
147,171,Java开发工程师,江门市明道信息技术有限公司,民营公司,少于50人,计算机软件,4.5-8千/月,江门,3-4年经验,大专,招2人,03-24发布,五险一金;交通补贴;通讯补贴;专业培训;年终奖金;弹性工作;补充医疗保险;绩效奖金;带薪年假,2,4.5,8,1
148,172,Java高级开发工程师,上海凯融信息科技有限公司,外资（欧美）,150-500人,计算机软件,1.5-2.5万/月,上海,3-4年经验,本科,招3人,03-24发布,五险一金;员工旅游;年终奖金;定期体检,3,15,25,1
149,173,Java开发工程师,杭州海量信息技术有限公司,上市公司,50-150人,计算机软件,0.8-1万/月,杭州,2年经验,本科,招1人,03-24发布,五险一金,3,8,10,1
150,174,Java开发工程师,广州趣玩科技有限公司,民营公司,少于50人,网络游戏,0.6-1.2万/月,广州,3-4年经验,大专,招2人,03-24发布,五险一金,3,6,12,1
151,175,Java开发工程师,致财网络科技（深圳）有限公司,民营公司,50-150人,计算机软件,1.5-3万/月,深圳,3-4年经验,大专,招1人,03-24发布,五险一金,3,15,30,1
152,177,java软件开发（奖金/双休）,湖北众康空间体育产业孵化器有限公司,民营公司,150-500人,计算机软件,4.5-7.5千/月,武汉,无工作经验,高中,招5人,03-24发布,五险一金;绩效奖金;年终奖金;免费班车;员工旅游;弹性工作;交通补贴;通讯补贴;补充公积金;定期体检,2,4.5,7.5,1
153,178,中级Java开发工程师,深圳市伙伴行网络科技有限公司,民营公司,1000-5000人,互联网/电子商务,1-1.5万/月,深圳,3-4年经验,本科,招2人,03-24发布,五险一金;员工旅游;绩效奖金;年终奖金;补充医疗保险;带薪年假;定期体检;弹性工作,3,10,15,1
154,179,上海百酷公司（Java工程师）,上海百酷信息科技有限公司,民营公司,50-150人,计算机软件,1-1.5万/月,上海,无工作经验,不限学历,招20人,03-24发布,五险一金,3,10,15,1
155,180,java开发工程师(J10913),北京市河狸家信息技术有限公司,民营公司,500-1000人,互联网/电子商务,2.5-3万/月,北京市,3-4年经验,本科,招2人,03-24发布,餐饮补贴;五险一金;弹性工作,3,25,30,1
156,181,"Java开发工程师				(职位编号：318635544016699)",文思海辉技术有限公司Pactera Technology International Limited,外资（欧美）,10000人以上,计算机软件,1-1.5万/月,广州,3-4年经验,本科,招5人,03-24发布,五险一金,3,10,15,1
157,183,高级Java开发工程师,同程艺龙,上市公司,10000人以上,互联网/电子商务,2-3万/月,苏州,3-4年经验,本科,招若干人,03-24发布,五险一金;专业培训;年终奖金;周末双休;;年度旅游;;带薪年假;;节日福利;;岗位晋升;;体检,3,20,30,1
158,184,Java高级工程师/工程师,百合网,合资,1000-5000人,互联网/电子商务,1.5-2万/月,上海,无工作经验,不限学历,招若干人,03-24发布,带薪年假;五险一金;专业培训;定期体检;年终奖金,3,15,20,1
159,186,（西安）Java研发工程师,中国电子科技集团公司第十五研究所（华北计算技术研究所）,事业单位,5000-10000人,计算机软件,0.6-1.2万/月,西安,2年经验,本科,招若干人,03-24发布,五险一金;员工旅游;绩效奖金;年终奖金;交通补贴;餐饮补贴;定期体检;高温补贴;通讯补贴;带薪年假,3,6,12,1
160,187,高级Java开发工程师,汉雅星空文化科技有限公司,民营公司,150-500人,广告,1-1.5万/月,长沙,5-7年经验,大专,招1人,03-24发布,五险一金;绩效奖金;餐饮补贴,3,10,15,1
161,188,Java企业级应用开发程序员,上海德米萨信息科技有限公司,民营公司,50-150人,计算机软件,5-9千/月,上海,无工作经验,大专,招3人,03-24发布,五险一金;年终奖金;带薪年假;做五休二,2,5,9,1
162,189,Java软件工程师,深圳市蓝云软件有限公司,民营公司,50-150人,计算机软件,1-1.5万/月,深圳,3-4年经验,本科,招3人,03-24发布,五险一金,3,10,15,1
163,190,Java高级开发工程师,重庆市通信建设有限公司,国企,1000-5000人,通信/电信/网络设备,0.8-1.5万/月,重庆,3-4年经验,本科,招4人,03-24发布,通讯补贴;交通补贴;年终奖金;定期体检,3,8,15,1
164,191,java高级开发工程师,广州拓波软件科技有限公司,民营公司,50-150人,计算机软件,0.9-1.5万/月,广州,1年经验,本科,招3人,03-24发布,五险一金,3,9,15,1
165,194,java资深软件工程师,通维数码科技（上海）有限公司,外资（欧美）,150-500人,计算机软件,1.5-2.5万/月,上海,3-4年经验,本科,招1人,03-24发布,五险一金,3,15,25,1
166,195,java软件工程师,南京深度信息科技有限公司,民营公司,少于50人,计算机软件,6-9千/月,南京,3-4年经验,大专,招若干人,03-24发布,五险一金;绩效奖金;年终奖金,2,6,9,1
167,197,Java开发工程师,南京明德软件有限公司,民营公司,50-150人,计算机软件,0.8-1.1万/月,南京,2年经验,大专,招若干人,03-24发布,五险一金;绩效奖金;员工旅游;年终奖金;股票期权;通讯补贴;交通补贴;弹性工作,3,8,11,1
168,198,"Java高级软件工程师-上海				(职位编号：01)",上海腾道信息技术有限公司,合资,150-500人,贸易/进出口,2-2.5万/月,上海,3-4年经验,大专,招2人,03-24发布,五险一金,3,20,25,1
169,200,Java开发工程师,上海炫讯科技有限公司,民营公司,50-150人,网络游戏,1-1.5万/月,上海,无工作经验,本科,招1人,03-24发布,员工旅游;五险一金;年终奖金;餐饮补贴,3,10,15,1
170,202,Java高级开发工程师,广东赛百威信息科技有限公司,民营公司,150-500人,计算机软件,1.2-1.8万/月,广州,5-7年经验,本科,招2人,03-24发布,五险一金,3,12,18,1
171,207,java工程师,江苏科佳软件开发有限公司,民营公司,50-150人,计算机软件,6-8千/月,常州,2年经验,大专,招2人,03-24发布,五险一金;定期体检;年终奖金;员工旅游,2,6,8,1
172,208,高级Java开发工程师（双休+五险一金+高薪）,西安政通信息技术有限公司,民营公司,150-500人,计算机软件,1-1.5万/月,西安,5-7年经验,本科,招若干人,03-24发布,五险一金;员工旅游;交通补贴;绩效奖金;餐饮补贴;定期体检;股票期权;带薪年假;节日福利,3,10,15,1
173,209,Java中级工程师,重庆声光电智联电子有限公司,国企,50-150人,电子技术/半导体/集成电路,10-15万/年,重庆,3-4年经验,大专,招若干人,03-24发布,五险一金;年终奖金;节日礼金;带薪生日假;带薪年假;周末双休;专业培训,4,8.333333333,12.5,1
